PA_PROC_ID,time_idx,Ano,Mes,Valor_Previsto_Mediana,Valor_Melhor_Cenario,Valor_Pior_Cenario
301060096,202,2031,11,134638660.0,132829550.0,135273570.0
301060096,203,2031,12,134649220.0,132871690.0,135203540.0
301060096,204,2032,1,137287550.0,134155224.0,139622580.0
301060096,205,2032,2,137560140.0,134710480.0,139671140.0
301060096,206,2032,3,137762880.0,135125660.0,139552770.0
301060096,207,2032,4,137899140.0,135415280.0,139391500.0
301060096,208,2032,5,137990930.0,135616320.0,139230160.0
301060096,209,2032,6,138066740.0,135771470.0,139097420.0
301060096,210,2032,7,138127890.0,135899120.0,138998800.0
301060096,211,2032,8,138180600.0,136022020.0,138918030.0
301060096,212,2032,9,138224980.0,136141550.0,138855260.0
301060096,213,2032,10,138254320.0,136236340.0,138795600.0
301060096,214,2032,11,138271060.0,136300350.0,138726020.0
301060096,215,2032,12,138279020.0,136341470.0,138654830.0
301060096,216,2033,1,136149870.0,134727950.0,137077310.0
301060096,217,2033,2,136273820.0,134989390.0,137101020.0
301060096,218,2033,3,136361660.0,135179580.0,137047170.0
301060096,219,2033,4,136417540.0,135307550.0,136972590.0
301060096,220,2033,5,136455280.0,135394610.0,136899440.0
301060096,221,2033,6,136484320.0,135459600.0,136840160.0
301060096,222,2033,7,136509570.0,135514240.0,136795140.0
301060096,223,2033,8,136531840.0,135567250.0,136761890.0
301060096,224,2033,9,136550820.0,135618930.0,136736850.0
301060096,225,2033,10,136562930.0,135660050.0,136711800.0
301060096,226,2033,11,136569250.0,135687840.0,136683620.0
301060096,227,2033,12,136572130.0,135704320.0,136654030.0
301060096,228,2034,1,138844180.0,137171800.0,139822300.0
301060096,229,2034,2,138991890.0,137492030.0,139848880.0
301060096,230,2034,3,139093230.0,137721220.0,139779820.0
301060096,231,2034,4,139157020.0,137873120.0,139686430.0
301060096,232,2034,5,139198670.0,137972930.0,139598860.0
301060096,233,2034,6,139229230.0,138045570.0,139526850.0
301060096,234,2034,7,139256290.0,138106340.0,139472700.0
301060096,235,2034,8,139280620.0,138166110.0,139436240.0
301060096,236,2034,9,139300910.0,138225060.0,139408560.0
301060096,237,2034,10,139313280.0,138269180.0,139383120.0
301060096,238,2034,11,139320300.0,138300530.0,139352240.0
301060096,239,2034,12,139323230.0,138320110.0,139319890.0
301070075,120,2025,1,21381466.0,17722376.0,24795678.0
301070075,121,2025,2,21806876.0,18285982.0,25121502.0
301070075,122,2025,3,22165650.0,18767686.0,25270332.0
301070075,123,2025,4,22454158.0,19168338.0,25309178.0
301070075,124,2025,5,22679064.0,19485888.0,25285976.0
301070075,125,2025,6,22852078.0,19734526.0,25243580.0
301070075,126,2025,7,22989018.0,19940988.0,25200368.0
301070075,127,2025,8,23097852.0,20120052.0,25164074.0
301070075,128,2025,9,23181372.0,20277154.0,25130274.0
301070075,129,2025,10,23239046.0,20393554.0,25091944.0
301070075,130,2025,11,23273014.0,20468322.0,25041122.0
301070075,131,2025,12,23298056.0,20518832.0,24989954.0
301070075,132,2026,1,21836354.0,19622864.0,23695862.0
301070075,133,2026,2,22119410.0,20016226.0,23899182.0
301070075,134,2026,3,22343754.0,20337584.0,23969466.0
301070075,135,2026,4,22511734.0,20587930.0,23967520.0
301070075,136,2026,5,22633124.0,20773576.0,23932372.0
301070075,137,2026,6,22721474.0,20911664.0,23891588.0
301070075,138,2026,7,22788542.0,21021024.0,23856868.0
301070075,139,2026,8,22842382.0,21115494.0,23829854.0
301070075,140,2026,9,22881980.0,21196592.0,23808496.0
301070075,141,2026,10,22907866.0,21254872.0,23785810.0
301070075,142,2026,11,22923132.0,21293600.0,23756556.0
301070075,143,2026,12,22932254.0,21317726.0,23726360.0
301070075,144,2027,1,23403604.0,21359222.0,24935674.0
301070075,145,2027,2,23649278.0,21712938.0,25102460.0
301070075,146,2027,3,23841506.0,22001820.0,25144570.0
301070075,147,2027,4,23982984.0,22223596.0,25129600.0
301070075,148,2027,5,24082906.0,22384316.0,25089486.0
301070075,149,2027,6,24155626.0,22504680.0,25047698.0
301070075,150,2027,7,24211492.0,22599398.0,25013726.0
301070075,151,2027,8,24255844.0,22680732.0,24989214.0
301070075,152,2027,9,24288392.0,22749774.0,24970038.0
301070075,153,2027,10,24309404.0,22800800.0,24951012.0
301070075,154,2027,11,24321384.0,22834100.0,24927288.0
301070075,155,2027,12,24328168.0,22855732.0,24901540.0
301070075,156,2028,1,24295800.0,22636914.0,25411632.0
301070075,157,2028,2,24471936.0,22917598.0,25530248.0
301070075,158,2028,3,24603902.0,23136112.0,25543232.0
301070075,159,2028,4,24697944.0,23297608.0,25514672.0
301070075,160,2028,5,24765382.0,23415768.0,25472682.0
301070075,161,2028,6,24813630.0,23502298.0,25433818.0
301070075,162,2028,7,24852098.0,23572446.0,25402702.0
301070075,163,2028,8,24882058.0,23632416.0,25379886.0
301070075,164,2028,9,24904680.0,23685318.0,25364024.0
301070075,165,2028,10,24919296.0,23724446.0,25347786.0
301070075,166,2028,11,24925914.0,23748860.0,25326824.0
301070075,167,2028,12,24930088.0,23764632.0,25305096.0
301070075,168,2029,1,25281712.0,23923916.0,26171022.0
301070075,169,2029,2,25410228.0,24147770.0,26239618.0
301070075,170,2029,3,25508416.0,24321364.0,26223478.0
301070075,171,2029,4,25574196.0,24445946.0,26180094.0
301070075,172,2029,5,25621408.0,24535366.0,26132646.0
301070075,173,2029,6,25656062.0,24600268.0,26092364.0
301070075,174,2029,7,25682658.0,24652676.0,26061492.0
301070075,175,2029,8,25704010.0,24698588.0,26039362.0
301070075,176,2029,9,25720086.0,24740086.0,26023130.0
301070075,177,2029,10,25728816.0,24769938.0,26007084.0
301070075,178,2029,11,25734360.0,24789948.0,25989202.0
301070075,179,2029,12,25735734.0,24801990.0,25969042.0
301070075,180,2030,1,25217882.0,24507450.0,25665120.0
301070075,181,2030,2,25281884.0,24626434.0,25690458.0
301070075,182,2030,3,25329044.0,24716576.0,25672150.0
301070075,183,2030,4,25360260.0,24779700.0,25641312.0
301070075,184,2030,5,25382056.0,24823818.0,25611400.0
301070075,185,2030,6,25397124.0,24855088.0,25586810.0
301070075,186,2030,7,25409260.0,24879942.0,25568740.0
301070075,187,2030,8,25419086.0,24902812.0,25555764.0
301070075,188,2030,9,25426774.0,24923358.0,25546602.0
301070075,189,2030,10,25431142.0,24939116.0,25538176.0
301070075,190,2030,11,25432888.0,24949208.0,25528062.0
301070075,191,2030,12,25433758.0,24955304.0,25517980.0
301070075,192,2031,1,26181412.0,25378852.0,26601924.0
301070075,193,2031,2,26253322.0,25518020.0,26635090.0
301070075,194,2031,3,26304870.0,25621486.0,26614848.0
301070075,195,2031,4,26337662.0,25692218.0,26579316.0
301070075,196,2031,5,26359076.0,25740032.0,26544540.0
301070075,197,2031,6,26375154.0,25774344.0,26517088.0
301070075,198,2031,7,26387134.0,25801288.0,26496562.0
301070075,199,2031,8,26397056.0,25825196.0,26483308.0
301070075,200,2031,9,26404828.0,25848032.0,26474296.0
301070075,201,2031,10,26409244.0,25864450.0,26466024.0
301070075,202,2031,11,26410814.0,25874802.0,26455688.0
301070075,203,2031,12,26411670.0,25882030.0,26445100.0
301070075,204,2032,1,26030722.0,25594258.0,26219962.0
301070075,205,2032,2,26069554.0,25672394.0,26239032.0
301070075,206,2032,3,26095692.0,25728116.0,26227428.0
301070075,207,2032,4,26111496.0,25765410.0,26207892.0
301070075,208,2032,5,26121644.0,25789822.0,26189112.0
301070075,209,2032,6,26128996.0,25807226.0,26173814.0
301070075,210,2032,7,26134824.0,25820956.0,26163232.0
301070075,211,2032,8,26140110.0,25834070.0,26156420.0
301070075,212,2032,9,26143856.0,25845802.0,26152136.0
301070075,213,2032,10,26146364.0,25854830.0,26148370.0
301070075,214,2032,11,26147036.0,25860422.0,26143212.0
301070075,215,2032,12,26146742.0,25863634.0,26137708.0
301070075,216,2033,1,26530006.0,26133944.0,26685136.0
301070075,217,2033,2,26565518.0,26207992.0,26702446.0
301070075,218,2033,3,26589004.0,26260292.0,26688912.0
301070075,219,2033,4,26602676.0,26294226.0,26668854.0
301070075,220,2033,5,26611320.0,26316216.0,26649812.0
301070075,221,2033,6,26617572.0,26331714.0,26635356.0
301070075,222,2033,7,26622276.0,26343550.0,26624980.0
301070075,223,2033,8,26626666.0,26355070.0,26618628.0
301070075,224,2033,9,26629962.0,26365598.0,26614984.0
301070075,225,2033,10,26631860.0,26373514.0,26611664.0
301070075,226,2033,11,26632488.0,26378756.0,26607550.0
301070075,227,2033,12,26632380.0,26381480.0,26602728.0
301070075,228,2034,1,26548990.0,26287016.0,26630392.0
301070075,229,2034,2,26571942.0,26336796.0,26641846.0
301070075,230,2034,3,26586158.0,26370756.0,26633280.0
301070075,231,2034,4,26594216.0,26392416.0,26620250.0
301070075,232,2034,5,26599206.0,26406142.0,26608222.0
301070075,233,2034,6,26602508.0,26415778.0,26598562.0
301070075,234,2034,7,26605616.0,26423604.0,26592176.0
301070075,235,2034,8,26608166.0,26430734.0,26588420.0
301070075,236,2034,9,26610326.0,26437828.0,26586386.0
301070075,237,2034,10,26611640.0,26442918.0,26584808.0
301070075,238,2034,11,26612032.0,26446344.0,26582284.0
301070075,239,2034,12,26611722.0,26448046.0,26579032.0
305010107,120,2025,1,314270270.0,293558560.0,354302850.0
305010107,121,2025,2,316065820.0,295983040.0,354906720.0
305010107,122,2025,3,317690240.0,298091680.0,354775070.0
305010107,123,2025,4,319106340.0,299919900.0,354295300.0
305010107,124,2025,5,320349100.0,301488770.0,353677570.0
305010107,125,2025,6,321425730.0,302797250.0,353123550.0
305010107,126,2025,7,322381250.0,304051260.0,352667600.0
305010107,127,2025,8,323265380.0,305368640.0,352240480.0
305010107,128,2025,9,324033540.0,306711000.0,351802560.0
305010107,129,2025,10,324641060.0,307834980.0,351305400.0
305010107,130,2025,11,325139780.0,308677600.0,350760060.0
305010107,131,2025,12,325536300.0,309272100.0,350204800.0
305010107,132,2026,1,356312000.0,329963070.0,402527740.0
305010107,133,2026,2,358925900.0,333856960.0,403172030.0
305010107,134,2026,3,361153920.0,337025600.0,402763520.0
305010107,135,2026,4,362973920.0,339581500.0,401836670.0
305010107,136,2026,5,364452260.0,341616600.0,400799500.0
305010107,137,2026,6,365662340.0,343246430.0,399830100.0
305010107,138,2026,7,366711780.0,344723330.0,399026560.0
305010107,139,2026,8,367643840.0,346216000.0,398333950.0
305010107,140,2026,9,368391680.0,347683650.0,397671870.0
305010107,141,2026,10,368985020.0,348925200.0,396977020.0
305010107,142,2026,11,369446460.0,349809800.0,396256640.0
305010107,143,2026,12,369822850.0,350444400.0,395534980.0
305010107,144,2027,1,357118850.0,340828220.0,383953440.0
305010107,145,2027,2,358413900.0,342861380.0,383924930.0
305010107,146,2027,3,359539600.0,344542370.0,383377570.0
305010107,147,2027,4,360477860.0,345938100.0,382655680.0
305010107,148,2027,5,361263040.0,347072700.0,381880260.0
305010107,149,2027,6,361943420.0,348030460.0,381219680.0
305010107,150,2027,7,362527420.0,348900380.0,380673250.0
305010107,151,2027,8,363050000.0,349800450.0,380196860.0
305010107,152,2027,9,363501820.0,350714980.0,379780770.0
305010107,153,2027,10,363835700.0,351455680.0,379329540.0
305010107,154,2027,11,364109120.0,352021540.0,378862820.0
305010107,155,2027,12,364329800.0,352428960.0,378360400.0
305010107,156,2028,1,375755230.0,361165470.0,398068740.0
305010107,157,2028,2,376792320.0,362994900.0,398033200.0
305010107,158,2028,3,377694370.0,364486270.0,397473760.0
305010107,159,2028,4,378453820.0,365701570.0,396725730.0
305010107,160,2028,5,379085540.0,366676000.0,395964320.0
305010107,161,2028,6,379626080.0,367482530.0,395346560.0
305010107,162,2028,7,380109900.0,368224260.0,394840960.0
305010107,163,2028,8,380531420.0,368987400.0,394418240.0
305010107,164,2028,9,380897600.0,369751330.0,394046600.0
305010107,165,2028,10,381176200.0,370415200.0,393650200.0
305010107,166,2028,11,381381440.0,370884400.0,393210140.0
305010107,167,2028,12,381558500.0,371239100.0,392776770.0
305010107,168,2029,1,378963840.0,368520830.0,393889440.0
305010107,169,2029,2,379651620.0,369827650.0,393843460.0
305010107,170,2029,3,380246370.0,370863040.0,393384960.0
305010107,171,2029,4,380723330.0,371686850.0,392800600.0
305010107,172,2029,5,381126750.0,372350500.0,392241470.0
305010107,173,2029,6,381470900.0,372884000.0,391772500.0
305010107,174,2029,7,381780740.0,373382240.0,391397120.0
305010107,175,2029,8,382066720.0,373899070.0,391111260.0
305010107,176,2029,9,382304600.0,374426400.0,390842530.0
305010107,177,2029,10,382475070.0,374866140.0,390565250.0
305010107,178,2029,11,382605860.0,375195520.0,390257380.0
305010107,179,2029,12,382716200.0,375439040.0,389953120.0
305010107,180,2030,1,393117060.0,381163000.0,409347260.0
305010107,181,2030,2,393901280.0,382722400.0,409243040.0
305010107,182,2030,3,394564350.0,383946530.0,408645150.0
305010107,183,2030,4,395088060.0,384889760.0,407904030.0
305010107,184,2030,5,395506660.0,385608700.0,407205600.0
305010107,185,2030,6,395875000.0,386203170.0,406643330.0
305010107,186,2030,7,396203420.0,386742750.0,406209150.0
305010107,187,2030,8,396501820.0,387306850.0,405872700.0
305010107,188,2030,9,396748350.0,387875650.0,405565800.0
305010107,189,2030,10,396931650.0,388370200.0,405266940.0
305010107,190,2030,11,397078620.0,388747300.0,404926750.0
305010107,191,2030,12,397184480.0,389005280.0,404571000.0
305010107,192,2031,1,387095900.0,382336420.0,393014720.0
305010107,193,2031,2,387391900.0,382982600.0,392954300.0
305010107,194,2031,3,387640960.0,383482370.0,392689700.0
305010107,195,2031,4,387827330.0,383850370.0,392368700.0
305010107,196,2031,5,387977920.0,384128740.0,392074940.0
305010107,197,2031,6,388107070.0,384349860.0,391836380.0
305010107,198,2031,7,388220770.0,384553630.0,391658270.0
305010107,199,2031,8,388326340.0,384759970.0,391521540.0
305010107,200,2031,9,388414880.0,384976220.0,391407500.0
305010107,201,2031,10,388478100.0,385159360.0,391290780.0
305010107,202,2031,11,388523330.0,385295680.0,391161300.0
305010107,203,2031,12,388558940.0,385396670.0,391018620.0
305010107,204,2032,1,400385120.0,394138430.0,407622340.0
305010107,205,2032,2,400768420.0,395038100.0,407523500.0
305010107,206,2032,3,401083970.0,395719260.0,407121860.0
305010107,207,2032,4,401314050.0,396203000.0,406673630.0
305010107,208,2032,5,401484740.0,396553120.0,406253730.0
305010107,209,2032,6,401642080.0,396835230.0,405927330.0
305010107,210,2032,7,401775300.0,397082880.0,405689470.0
305010107,211,2032,8,401901980.0,397344450.0,405501920.0
305010107,212,2032,9,402008830.0,397614430.0,405358240.0
305010107,213,2032,10,402079580.0,397841760.0,405206700.0
305010107,214,2032,11,402131870.0,398010940.0,405046560.0
305010107,215,2032,12,402166820.0,398128130.0,404871330.0
305010107,216,2033,1,397437820.0,394253700.0,400718820.0
305010107,217,2033,2,397609600.0,394698460.0,400665440.0
305010107,218,2033,3,397746940.0,395026460.0,400469280.0
305010107,219,2033,4,397841380.0,395251140.0,400241300.0
305010107,220,2033,5,397917250.0,395416960.0,400038800.0
305010107,221,2033,6,397983420.0,395547330.0,399875230.0
305010107,222,2033,7,398044800.0,395664500.0,399756400.0
305010107,223,2033,8,398104030.0,395792030.0,399669760.0
305010107,224,2033,9,398151800.0,395924480.0,399599650.0
305010107,225,2033,10,398187800.0,396038720.0,399535500.0
305010107,226,2033,11,398208480.0,396122080.0,399456300.0
305010107,227,2033,12,398225120.0,396179970.0,399368060.0
305010107,228,2034,1,405045500.0,401311870.0,408692300.0
305010107,229,2034,2,405255200.0,401886900.0,408617470.0
305010107,230,2034,3,405422050.0,402305540.0,408350530.0
305010107,231,2034,4,405532670.0,402589400.0,408051330.0
305010107,232,2034,5,405618020.0,402788160.0,407787940.0
305010107,233,2034,6,405687650.0,402938660.0,407578240.0
305010107,234,2034,7,405754720.0,403073250.0,407428540.0
305010107,235,2034,8,405817700.0,403213950.0,407325220.0
305010107,236,2034,9,405866140.0,403361950.0,407243840.0
305010107,237,2034,10,405902370.0,403486500.0,407174200.0
305010107,238,2034,11,405924130.0,403578430.0,407083170.0
305010107,239,2034,12,405939840.0,403644000.0,406988930.0
405050372,120,2025,1,63580280.0,45924610.0,74762060.0
405050372,121,2025,2,64776316.0,47173780.0,77180910.0
405050372,122,2025,3,66266496.0,48948224.0,78817020.0
405050372,123,2025,4,67783300.0,50855764.0,79877300.0
405050372,124,2025,5,69173990.0,52634516.0,80490840.0
405050372,125,2025,6,70388536.0,54223436.0,80876680.0
405050372,126,2025,7,71432424.0,55657710.0,81136850.0
405050372,127,2025,8,72332790.0,56988268.0,81335320.0
405050372,128,2025,9,73057610.0,58186604.0,81462460.0
405050372,129,2025,10,73576984.0,59089730.0,81446770.0
405050372,130,2025,11,73911180.0,59703424.0,81287390.0
405050372,131,2025,12,74146584.0,60130452.0,81073180.0
405050372,132,2026,1,82527490.0,64073252.0,92331180.0
405050372,133,2026,2,83809650.0,65418652.0,94835780.0
405050372,134,2026,3,85274860.0,67192660.0,96395380.0
405050372,135,2026,4,86702340.0,69042800.0,97329140.0
405050372,136,2026,5,87981224.0,70752920.0,97815680.0
405050372,137,2026,6,89086776.0,72258130.0,98100340.0
405050372,138,2026,7,90013550.0,73573460.0,98292720.0
405050372,139,2026,8,90811530.0,74806300.0,98438180.0
405050372,140,2026,9,91475740.0,75914260.0,98570070.0
405050372,141,2026,10,91936640.0,76739920.0,98571600.0
405050372,142,2026,11,92227220.0,77296220.0,98427340.0
405050372,143,2026,12,92428184.0,77679330.0,98216540.0
405050372,144,2027,1,86716880.0,71753020.0,97316504.0
405050372,145,2027,2,88804504.0,74805544.0,98492700.0
405050372,146,2027,3,90366696.0,77217730.0,98752830.0
405050372,147,2027,4,91441760.0,78986660.0,98576420.0
405050372,148,2027,5,92198780.0,80274376.0,98251250.0
405050372,149,2027,6,92758800.0,81229310.0,97951950.0
405050372,150,2027,7,93201280.0,82005410.0,97734910.0
405050372,151,2027,8,93568220.0,82697470.0,97610920.0
405050372,152,2027,9,93867860.0,83314350.0,97548670.0
405050372,153,2027,10,94077550.0,83793224.0,97474540.0
405050372,154,2027,11,94210904.0,84115730.0,97351770.0
405050372,155,2027,12,94295770.0,84333390.0,97183550.0
405050372,156,2028,1,95178070.0,82793510.0,102606250.0
405050372,157,2028,2,96678190.0,85166540.0,103472830.0
405050372,158,2028,3,97767096.0,86982990.0,103588880.0
405050372,159,2028,4,98501020.0,88299460.0,103379620.0
405050372,160,2028,5,99014720.0,89244690.0,103081810.0
405050372,161,2028,6,99405256.0,89955160.0,102827720.0
405050372,162,2028,7,99719910.0,90537976.0,102647720.0
405050372,163,2028,8,99989530.0,91074056.0,102551190.0
405050372,164,2028,9,100219680.0,91559270.0,102520830.0
405050372,165,2028,10,100375790.0,91935430.0,102459820.0
405050372,166,2028,11,100472640.0,92190776.0,102368240.0
405050372,167,2028,12,100536296.0,92366380.0,102241176.0
405050372,168,2029,1,99061930.0,89466530.0,104203420.0
405050372,169,2029,2,100167110.0,91299784.0,104826900.0
405050372,170,2029,3,100934056.0,92677000.0,104836070.0
405050372,171,2029,4,101436950.0,93641310.0,104630584.0
405050372,172,2029,5,101781970.0,94324890.0,104369360.0
405050372,173,2029,6,102041430.0,94830616.0,104155940.0
405050372,174,2029,7,102247700.0,95241976.0,104001950.0
405050372,175,2029,8,102444930.0,95628270.0,103931720.0
405050372,176,2029,9,102610210.0,95990536.0,103910670.0
405050372,177,2029,10,102722750.0,96267330.0,103878750.0
405050372,178,2029,11,102801350.0,96462376.0,103813550.0
405050372,179,2029,12,102842040.0,96590790.0,103713920.0
405050372,180,2030,1,103618300.0,94247020.0,108172700.0
405050372,181,2030,2,104651070.0,96048570.0,108726970.0
405050372,182,2030,3,105345920.0,97365310.0,108671110.0
405050372,183,2030,4,105782790.0,98274216.0,108412570.0
405050372,184,2030,5,106080560.0,98901090.0,108128040.0
405050372,185,2030,6,106302250.0,99361700.0,107895660.0
405050372,186,2030,7,106476300.0,99735170.0,107734580.0
405050372,187,2030,8,106649650.0,100094616.0,107660130.0
405050372,188,2030,9,106801940.0,100427590.0,107638560.0
405050372,189,2030,10,106909096.0,100696210.0,107617704.0
405050372,190,2030,11,106982800.0,100884600.0,107552660.0
405050372,191,2030,12,107025330.0,101006010.0,107481496.0
405050372,192,2031,1,103665064.0,99010776.0,105691640.0
405050372,193,2031,2,104153784.0,99903290.0,105952260.0
405050372,194,2031,3,104468420.0,100542110.0,105904250.0
405050372,195,2031,4,104662010.0,100973430.0,105766584.0
405050372,196,2031,5,104791816.0,101270560.0,105618760.0
405050372,197,2031,6,104887384.0,101484584.0,105500570.0
405050372,198,2031,7,104969780.0,101663510.0,105424710.0
405050372,199,2031,8,105045790.0,101828400.0,105390480.0
405050372,200,2031,9,105119256.0,101992670.0,105388060.0
405050372,201,2031,10,105172520.0,102120770.0,105383340.0
405050372,202,2031,11,105206760.0,102207896.0,105361896.0
405050372,203,2031,12,105227940.0,102270280.0,105324660.0
405050372,204,2032,1,107569650.0,103396100.0,109170700.0
405050372,205,2032,2,107992904.0,104205730.0,109394830.0
405050372,206,2032,3,108258000.0,104777496.0,109332510.0
405050372,207,2032,4,108412760.0,105150664.0,109195180.0
405050372,208,2032,5,108514400.0,105400320.0,109055064.0
405050372,209,2032,6,108588630.0,105580160.0,108942690.0
405050372,210,2032,7,108652536.0,105724700.0,108872330.0
405050372,211,2032,8,108716700.0,105869960.0,108841660.0
405050372,212,2032,9,108778740.0,106008590.0,108841670.0
405050372,213,2032,10,108825610.0,106122670.0,108840984.0
405050372,214,2032,11,108856900.0,106202376.0,108824650.0
405050372,215,2032,12,108873390.0,106253340.0,108798850.0
405050372,216,2033,1,107331060.0,105099190.0,108063200.0
405050372,217,2033,2,107547000.0,105533790.0,108176424.0
405050372,218,2033,3,107678360.0,105833340.0,108139010.0
405050372,219,2033,4,107752860.0,106024300.0,108061640.0
405050372,220,2033,5,107799510.0,106148090.0,107983770.0
405050372,221,2033,6,107833120.0,106237100.0,107923390.0
405050372,222,2033,7,107865064.0,106311130.0,107887624.0
405050372,223,2033,8,107896370.0,106383720.0,107870696.0
405050372,224,2033,9,107927180.0,106456820.0,107872430.0
405050372,225,2033,10,107951980.0,106516270.0,107874984.0
405050372,226,2033,11,107967610.0,106559280.0,107869410.0
405050372,227,2033,12,107975600.0,106586010.0,107853080.0
405050372,228,2034,1,109119890.0,107255500.0,109677960.0
405050372,229,2034,2,109296540.0,107624320.0,109768120.0
405050372,230,2034,3,109400340.0,107874370.0,109728770.0
405050372,231,2034,4,109459200.0,108032050.0,109655170.0
405050372,232,2034,5,109493480.0,108131810.0,109586264.0
405050372,233,2034,6,109518856.0,108203830.0,109532300.0
405050372,234,2034,7,109542170.0,108262424.0,109499190.0
405050372,235,2034,8,109567656.0,108320090.0,109487020.0
405050372,236,2034,9,109592590.0,108381460.0,109489240.0
405050372,237,2034,10,109613320.0,108430890.0,109493544.0
405050372,238,2034,11,109627100.0,108466420.0,109489064.0
405050372,239,2034,12,109635090.0,108489760.0,109479010.0
